Channel,Region,Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen
0.0,1.0,0.14206248481084438,0.24304950760367117,0.2246171808343437,0.13476103421258814,0.2254070934641981,0.310126582278481
1.0,1.0,0.14619393513893014,0.6617538688282977,0.4707889891777807,0.0016975711674066334,0.8441891590452822,0.3519537699504678
0.0,1.0,0.3719925471876434,0.12829101627922554,0.07386950469262203,0.07456254896839908,0.0249832701316083,0.11915244909190974
0.0,1.0,0.16563605432992196,0.355396261807463,0.3609052943553819,0.013580569339253069,0.3436314967655588,0.4402861860209136
1.0,1.0,0.23187427429589824,0.2003081664098613,0.3525528761956082,0.009271350221990077,0.4563908097256302,0.06108970831040176
1.0,1.0,0.21116301676882782,0.4146847993568701,0.29372670528537426,0.5391747192478454,0.4540486281507919,0.26444689047881126
1.0,1.0,0.25363864661248076,0.773497688751926,0.7082491355696259,0.3749020632018804,0.8559000669194736,0.35553109521188775
0.0,1.0,0.12845300137715013,0.07851544181684196,0.1458080740042211,0.4830242883259337,0.13874637519518182,0.31425426527242706
0.0,1.0,0.0001620176599249318,0.0990822000401956,0.3329291840675378,0.019587359623922693,0.3864599598483159,0.006604292790313704
1.0,1.0,0.5376286015175654,0.44911904602398334,0.6043827742601823,0.16074693131365894,0.5730537586437654,0.228673637864612
0.0,1.0,0.06596819053276806,0.4826823876197494,0.17917284116933854,0.7632541133455211,0.08755297791657374,0.8508530544854155
0.0,1.0,0.22544757378554262,0.18523480940577475,0.05792806143068839,0.09845912770958476,0.07283069373187599,0.038800220143093006
1.0,1.0,0.22107309696756947,0.4212500837408722,0.4396694957115272,0.16453382084095067,0.21168860138300247,0.4889928453494772
0.0,1.0,0.5507250290281641,0.07248609901520733,0.0,0.5722120658135283,0.0,0.267473858007705
0.0,1.0,0.019280101531066882,0.23661820861526092,0.29318783959764694,0.9800208931835989,0.05866607182690163,0.24518436984039627
0.0,1.0,0.29063267896200684,0.07503182153145306,0.09268489828910144,0.27043614520762604,0.03323667187151461,0.04512933406714364
0.0,1.0,0.04420381821618556,0.21464460373819252,0.16399479096501862,0.11008096108644556,0.1337274146776712,0.45404512933406715
0.0,1.0,0.18907460913239543,0.05185234809405774,0.13498585477569716,0.05288587098459128,0.06770020075842072,0.14474408365437536
1.0,1.0,0.005832635757297546,0.6354257385944933,0.6466388252728007,0.033690258553147036,0.8716261432076735,0.04210236653824986
1.0,1.0,0.27972348986039475,0.6147919876733436,0.49422964659391977,0.09297466701488641,0.3941556993084988,0.643643368189323
0.0,1.0,0.5635784300488753,0.10102498827627787,0.07993174367955454,0.2996866022460173,0.06100825340173991,0.2116125481563016
1.0,1.0,0.3203629195582318,0.21920010718831645,0.21604023530468364,0.15056150430921914,0.4276154360919028,0.032195927352779305
0.0,1.0,0.6724002916317878,0.25329939036645005,0.239211459876959,0.44633063463045186,0.05030113763105064,0.8736929003852504
0.0,1.0,0.30788755974401205,0.03624304950760367,0.07342044995284926,0.4337947244711413,0.0073611420923488735,0.09823885525591634
1.0,1.0,0.15183755029298193,0.8149661686876131,0.508329965422785,0.023635413946200053,0.5615659156814633,0.0663181067694001
0.0,1.0,0.0,0.19193407918536878,0.2806143068840091,0.054191694959519456,0.02453714030782958,0.19427627958172813
1.0,1.0,0.0005400588664164394,0.17156829905540294,0.36440792132560956,0.015669887699138157,0.4317421369618559,0.05888827738029719
0.0,1.0,0.010801177328328788,0.013331546861392107,0.027257622704207642,0.09780621572212067,0.005688155253178675,0.016510731975784256
0.0,1.0,0.013501471660410984,0.003818583774368593,0.03480174233239031,0.11360668581875165,0.005911220165068035,0.035498073747936155
0.0,1.0,0.2607134177625361,0.14249346821196487,0.08558983340069154,0.7330895795246801,0.02364488066027214,0.08805723720418271
1.0,1.0,0.3129911160316474,0.5174515977758425,0.5451973595581301,0.4213893967093236,0.8958286861476691,0.8326912493120527
1.0,1.0,0.038263170685604725,0.7205064647953373,0.7303426287664465,0.20475319926873858,0.7542939995538702,0.5049532195927352
1.0,1.0,0.07909162098668754,0.42902123668520126,0.34460460730163,0.3311569600417864,0.5097033236671872,0.3805723720418272
0.0,1.0,0.3806604919936273,0.13914383332216787,0.1545646414297903,0.17119352311308436,0.16596029444568372,0.1499724821133737
0.0,1.0,0.4208138687116895,0.06424599718630668,0.17814001526786113,0.11556542178114391,0.015168414008476468,0.37837094111172265
1.0,1.0,0.039181270758512673,0.42084812755409656,0.48053347703085003,0.01410289892922434,0.7614320767343298,0.5030269675288938
1.0,1.0,0.23746388356330841,0.7095196623568031,0.6683281692038259,0.31940454426743276,1.0,0.3948816730875069
1.0,1.0,0.041260497394215966,0.5588530850137335,0.31335039741344467,0.028989292243405587,0.27905420477358917,0.33929554210236657
0.0,1.0,0.31903977533551153,0.1067193675889328,0.0759351564955768,0.2939409767563333,0.018514387686816864,0.4523940561364887
1.0,1.0,0.33958901520265705,0.7408722449253031,0.7888095558848623,0.10185427004439802,0.7198304706669642,0.4171711612548156
0.0,1.0,0.3897874868360651,0.15006364306290612,0.07768646998069065,0.4172107599895534,0.06491188935980371,0.4287286736378646
0.0,1.0,0.4871601004509491,0.06866751524083874,0.08967623153262383,0.33037346565682946,0.01282623243363819,0.3475509080902587
0.0,1.0,0.3005697621040693,0.049440610973403895,0.13404283982217433,0.35126664925568035,0.030448360472897614,0.1670335718216841
0.0,1.0,0.30162287689358136,0.16520399276478862,0.15052314877183529,0.19482893705928442,0.03424046397501673,0.060264171711612545
0.0,1.0,0.1886695649825831,0.2562470690694714,0.24145673357582287,0.21180464873335075,0.03524425607851885,0.31838194826637317
0.0,1.0,0.5413010018091973,0.12299859315334627,0.1059320131123984,0.694437189866806,0.0455052420254294,0.25591634562465604
0.0,1.0,0.22290929711338536,0.1533462852549072,0.09627733620728367,0.5054844606946984,0.029333035913450815,0.17391304347826086
0.0,1.0,0.4632894985553425,0.07670663897635156,0.1530827607885401,0.3123530948028206,0.019072049966540265,0.31177765547605946
0.0,1.0,0.10847082331974185,0.21296978629329402,0.06713368359603035,0.3094802820579786,0.029109971001561454,0.06934507429829388
0.0,1.0,0.3296789350039154,0.009780933878207273,0.010867124702501235,0.2567249934708801,0.0024537140307829583,0.23582828838745185
1.0,1.0,0.3015418680636189,0.7177597641857038,0.3956621312137949,0.2832332201619222,0.22005353557885346,0.03852504127682994
0.0,1.0,0.9733750978856696,0.10631741140215716,0.13283039202478783,0.6218333768607992,0.05543163060450591,0.4452394056136489
1.0,1.0,0.5795371695514812,0.48154351175721843,0.4796802730252817,0.11164794985635937,0.2657818425161722,0.7556411667583929
0.0,1.0,0.0036994032349526094,0.5889997990219066,0.1715389105932013,0.015278140506659705,0.11811287084541602,0.0
0.0,1.0,0.1929630329705938,0.1589736718697662,0.031254209888185364,0.8214938626273179,0.04372072273031452,0.24986241056686848
0.0,1.0,0.05665217508708449,0.03577410062303208,0.013965602406933404,0.04191694959519457,0.007472674548293553,0.08447991194276279
0.0,1.0,0.4023438554802473,0.13244456354257383,0.1111859535677399,0.0719509010185427,0.10617889805933528,0.08943313153549808
0.0,1.0,0.254664758458672,0.06612179272459301,0.05532354394000628,0.05366936536954819,0.028217711354004017,0.1081452944413869
0.0,1.0,0.19941673642427024,0.12239565887318282,0.09748978400467016,0.0907547662575085,0.004907428061565916,0.1469455145844799
0.0,1.0,0.17003753409121594,0.08266898908019026,0.11621536665319503,0.1495168451292766,0.02186036136515726,0.08888277380297192
0.0,1.0,0.12480760402883914,0.5710457560125947,0.3155507656383313,0.5941499085923218,0.27258532232879773,0.42350027517886624
0.0,1.0,0.08327707720141495,0.5376163998124205,0.3717724190578831,0.08305040480543224,0.08008030336828018,0.009080902586681342
0.0,1.0,0.3654578349040045,0.28150331613854085,0.22591943957968474,0.016975711674066335,0.027436984162391258,0.899284534947716
0.0,1.0,0.1453838468393055,0.3298720439472097,0.14998428308410794,0.10446591799425439,0.07071157706892707,0.25481563015960373
0.0,1.0,0.4757918613128831,0.2830441481878475,0.3278997709820827,0.2943327239488117,0.10673656033905868,0.7190423775454045
0.0,1.0,0.8202414063132881,0.8841026328130234,0.23287978804616283,0.03865238965787412,0.005353557885344635,0.39818381948266374
0.0,1.0,0.9999999999999999,0.4754471762577879,0.37047016031254204,0.3878297205536694,0.0018960517510595582,0.0
0.0,1.0,0.5083034050711528,0.24264755141689553,0.0891373658448965,0.012144162966832073,0.057216149899620795,0.05448541552008805
0.0,1.0,0.2097048578295034,0.1260132645541636,0.097624500426602,0.117654740141029,0.007807271916127593,0.14226747385800773
0.0,1.0,0.24842707855156212,0.2222817712869297,0.12142440163455925,0.16466440323844347,0.12034351996430963,0.14391854705558613
0.0,1.0,0.15988442740258688,0.03543913713405238,0.02420405047375275,0.525855314703578,0.031229087664510373,0.1186020913593836
0.0,1.0,0.858936624092026,0.09231593756280565,0.07400422111455386,0.10120135805693393,0.01226857015391479,0.39543203082003303
0.0,1.0,0.438041746550374,0.11857707509881421,0.07912344514796353,0.10812222512405328,0.018625920142761543,0.29279031370390757
0.0,1.0,0.03472578511057705,0.2192670998861124,0.09066415196012394,0.06607469313136591,0.028106178898059338,0.4873417721518987
0.0,1.0,0.5086544433343234,0.08816239029945735,0.14064394449683415,0.38861321493862633,0.038924827124693286,0.04980737479361585
0.0,1.0,0.09343018389004401,0.6159978562336705,0.10620144595626206,0.09845912770958476,0.033348204327459295,0.4468904788112273
0.0,1.0,0.016714821915588797,0.0,0.006017333512955229,0.0065291198746408995,0.00044612982377871963,0.0013758943313153548
1.0,1.0,0.10334026408878567,0.3507737656595431,0.6669360995105302,0.03813006006790285,0.7462636627258533,0.8747936158503026
0.0,1.0,0.47984230281100637,0.08782742681047764,0.11096142619785351,0.43784277879341865,0.09011822440330138,0.11419922949917446
1.0,1.0,0.07717441201090919,0.43645742614055066,0.4317661322915263,0.11817706973100027,0.4462413562346643,0.4620253164556962
1.0,1.0,0.009505036048929333,0.5124271454411469,0.6591674525124612,0.048707234264821105,0.9005130492973455,0.0825536598789213
1.0,1.0,0.046499068398455426,0.24090574127420109,0.5756432709147244,0.10433533559676157,0.4930849877314299,0.5927352779306548
0.0,1.0,0.33567358842113787,0.03249145843103101,0.012573532713637791,0.1393314181248368,0.0,0.6136488717666483
0.0,1.0,0.4097426619501525,0.13190862196020633,0.1709551394314967,0.34473752938103946,0.0255409324113317,0.1670335718216841
1.0,1.0,0.1409823670780115,0.505660882963757,0.385333872199021,0.3284147296944372,0.40943564577291996,0.06466703357182169
1.0,1.0,0.42156995112467255,0.8439740068332552,0.8915981858188512,0.5745625489683991,0.7924380994869508,0.6538249862410567
1.0,1.0,0.1301271838630411,0.4465733235077376,0.4116484799497058,0.1264037607730478,0.5543163060450591,1.0
0.0,1.0,0.07892960332676262,0.21035707107925233,0.1466163725358121,0.04962131104727083,0.18703992861922822,0.189873417721519
0.0,1.0,0.15677908892069237,0.04555503450123936,0.03592437918182226,0.178636719770175,0.008476466651795673,0.11722619702806823
0.0,1.0,0.1461129263089677,0.044349165940912434,0.09663657999910188,0.3100026116479499,0.0073611420923488735,0.20555861309851403
1.0,1.0,0.006939756433451246,0.5774770550010049,0.6029457990929094,0.14246539566466443,0.7820655810840955,0.08805723720418271
0.0,1.0,0.025706802041422512,0.36336839284517986,0.293367461493556,0.04021937842778794,0.3164175775150569,0.19372592184920198
0.0,1.0,0.007641832959792617,0.07724258055871909,0.23521487269298127,0.32515016975711675,0.016729868391701985,0.3959823885525592
1.0,1.0,0.06318688737072341,0.5218731158303745,0.533072881584265,0.003525724732306085,0.4676555877760429,0.4661529994496423
0.0,1.0,0.34444954500040503,0.4873718764654652,0.20342179711706856,0.22551580047009664,0.0018960517510595582,0.7231700605393505
0.0,1.0,0.2970053735857208,0.47028873852750047,0.22192285239570703,0.14716636197440586,0.013049297345527549,0.10787011557512383
0.0,1.0,0.08516728323387249,0.32377570844777914,0.11212896852126274,0.5813528336380256,0.030113763105063574,0.5949367088607594
0.0,1.0,0.33356735884211375,0.40068332551751856,0.3989402308141362,0.04922956385479237,0.1538032567477136,0.768024215740231
0.0,1.0,0.01865903383468798,0.5679640919139813,0.4721810588710763,0.05458344215199791,0.7700200758420701,0.04210236653824986
0.0,1.0,0.008748953635946318,0.05781469819789642,0.21137006601104674,0.006398537477148081,0.03691724291768905,0.002201430930104568
0.0,1.0,0.22053303810115302,0.4282843170094459,0.05101261843818761,0.28153564899451555,0.006134285076957395,0.06714364336818932
0.0,1.0,0.08117084762239084,0.03121859717290815,0.038214558354663426,0.4498563593627579,0.1055097033236672,0.19922949917446342
0.0,1.0,0.0657521669862015,0.5323909693843372,0.4407921325609591,0.8153564899451554,0.3854561677448138,0.0
1.0,1.0,0.21702265546944619,0.5080726200844108,0.5246755579505141,0.35688169234787154,0.7624358688378319,0.11034672537149147
1.0,1.0,0.022439445899603054,0.7718898640048235,0.5172661547442633,0.03264559937320449,0.44880660272139195,0.5099064391854705
0.0,1.0,0.45724083925147835,0.41501976284584974,0.08882302752705555,0.9541655784800209,0.01282623243363819,0.01678591084204733
0.0,1.0,0.36780709097291603,0.016078247471025656,0.06187974314068884,0.11295377383128756,0.004461298237787196,0.02228948816730875
0.0,1.0,0.14867820592444578,0.09419173310109197,0.10094750550092056,0.068164011491251,0.020521971893821104,0.11172261970280682
1.0,1.0,0.004779520967785489,0.22978495344007502,0.9110871615249898,0.12196395925829198,0.6262547401293777,0.18244358833241608
0.0,1.0,0.19182890935111926,0.06411201179071481,0.13341416318649243,0.10198485244189084,0.039259424492527326,0.31342872867363786
1.0,0.0,0.06545513460967245,0.47176257787901116,0.46647806367596206,0.1439018020370854,0.4808164175775151,0.403137039075399
0.0,0.0,0.31547538681716303,0.14061767267367856,0.306300237999012,0.45729955601984856,0.06569261655141648,0.19097413318657128
0.0,0.0,0.26103745308238596,0.14905875259596701,0.09470564461807894,0.06463828675894491,0.04450144992192728,0.09466152999449642
0.0,0.0,0.01566170712607674,0.042205399611442346,0.09937581391171584,0.05797858448681118,0.1060673656033906,0.004127682993946065
0.0,0.0,0.0527367483055653,0.056005895357406035,0.2345412905833221,0.17733089579524683,0.0002230649118893598,0.36461199779856907
0.0,0.0,0.17200874895363594,0.04856970590205667,0.042525483856482096,0.11138678506137374,0.03178674994423377,0.07760044028618601
1.0,0.0,0.06853347014824615,0.3136598110805922,0.2732947146257128,0.3814311830765213,0.5925719384340844,0.032195927352779305
0.0,0.0,0.0414225150541409,0.2474040329604073,0.2620234406574161,0.23948811700182818,0.37675663618112876,0.22096862960924601
0.0,0.0,0.501282639807739,0.12326656394453003,0.062418608828416176,0.23191433794724473,0.026879321882667857,0.5770500825536599
0.0,0.0,0.1967974509221505,0.06411201179071481,0.09246037091921505,0.16531731522590756,0.026433192058889138,0.4876169510181618
0.0,0.0,0.089487754165204,0.4386011924700207,0.3079617405361713,0.17027944633063466,0.4414454606290431,0.33351678591084205
1.0,0.0,0.06369994329381902,0.4351845648824278,0.5101710898558534,0.11595716897362236,0.6640642426946242,0.21684094661529996
0.0,0.0,0.07568925012826398,0.71749179339452,0.697606538237011,0.17615565421781146,0.6496765558777605,0.6563015960374242
0.0,0.0,0.4871601004509491,0.09512963087023513,0.0917418833355786,0.3273700705144947,0.014164621904974348,0.317831590533847
0.0,0.0,0.11211622066805281,0.020901721712333354,0.06228389240648435,0.2978584486811178,0.009257193843408432,0.03494771601541002
0.0,0.0,0.39834741986876565,0.056541836939773556,0.06192464861466612,0.22721337163750327,0.005911220165068035,0.20528343423225096
0.0,0.0,0.14562687332919289,0.49896161318416293,0.4779289595401679,0.008618438234525986,0.46442114655364714,0.06494221243808475
0.0,0.0,0.13604082845030108,0.07101225966369665,0.12811531725717365,0.9755810916688431,0.028217711354004017,0.1023665382498624
1.0,0.0,0.07525720303513082,0.16560594895156427,0.23629260406843594,0.7295638547923741,0.08755297791657374,0.37341772151898733
0.0,0.0,0.19633840088569654,0.0404635894687479,0.06717858907000764,0.09911203969704885,0.007472674548293553,0.18051733626857458
0.0,0.0,0.3423163124780601,0.21357272057345747,0.1865373389016121,0.08291982240793942,0.08454160160606737,0.2154650522839846
1.0,0.0,0.5610941592633597,0.3929791652709854,0.4135345098567515,0.22642987725254637,0.28608074949810397,0.42652724270776005
0.0,0.0,0.10906488807279993,0.14396730756347556,0.07005253940455342,0.29524680073126147,0.028998438545616775,0.18877270225646672
0.0,0.0,0.05038749223665379,0.0349701882494808,0.025551214693071082,0.12078871768085664,0.5307829578407317,0.0550357732526142
0.0,0.0,0.2336564685550725,0.18027734976887516,0.11217387399524002,0.8905719509010186,0.07706892705777382,0.26884975233902036
0.0,0.0,0.06321389031404423,0.7116634286862732,0.17176343796308768,0.1846435100548446,0.1743252286415347,0.13401210787011558
0.0,0.0,0.7009694056652175,0.1155624036979969,0.17221249270286046,0.08004700966309743,0.031340620120455055,0.228673637864612
0.0,0.0,0.02594982853130991,0.3302070074361894,0.14877183528672144,0.11909114651345,0.045282177113540045,0.001100715465052284
0.0,0.0,0.4212459158048227,0.17739666376364974,0.17198796533297409,0.5530164533820842,0.03591345081418693,0.7044578976334617
0.0,0.0,0.04955040099370831,0.423728813559322,0.12667834208990075,0.15578480020893185,0.13528886906089674,0.08035222894881673
0.0,0.0,0.23308940674533524,0.05124941381389428,0.13669226278683372,0.2986419430660747,0.045951371849208125,0.06108970831040176
0.0,0.0,0.5046580077228418,0.2534333757620419,0.02649422964659392,0.6018542700443981,0.002788311398616998,0.33351678591084205
0.0,0.0,0.1987416628412497,0.028136933074294903,0.026134985854775694,0.14194306607469315,0.007695739460182913,0.058613098514034116
0.0,0.0,0.6730753652148084,0.11696925035171166,0.1110063316718308,0.2861060329067642,0.045616774481374085,0.2872867363786461
0.0,0.0,0.4920746361353387,0.0404635894687479,0.13071983474785576,0.4866805954557326,0.0650234218157484,0.15822784810126583
0.0,0.0,0.3026219857964518,0.23588128893950558,0.22973640486775337,0.06999216505615044,0.18726299353111758,0.6590533847000549
0.0,0.0,0.1673912456457754,0.5171836269846587,0.4856077955902824,0.15121441629668322,0.3502119116662949,0.5412768299394606
1.0,0.0,0.0826020036183944,0.4085884638574395,0.6247698594458664,0.026769391486027683,0.9959848315859916,0.7652724270776003
0.0,0.0,0.23984014257554073,0.1589736718697662,0.07966231083569086,0.2287803604074171,0.04762435868837832,0.1670335718216841
0.0,0.0,0.3663219290902708,0.01949487505861861,0.021824060352957024,0.2679550796552625,0.004572830693731876,0.18051733626857458
0.0,0.0,0.4230821159506386,0.3499698532859918,0.10790785396739862,0.0697310002611648,0.06234664287307607,0.1565767749036874
0.0,0.0,0.21702265546944619,0.2505526897568165,0.09281961471103327,0.8246278401671455,0.10205219718938212,0.07925151348376444
0.0,0.0,0.08608538330678044,0.12983184832853217,0.08065023126319099,0.22264298772525465,0.025763997323221058,0.1945514584479912
0.0,0.0,0.17875948478384143,0.12092181952167212,0.21271723023036507,1.0,0.02252955610082534,0.46505228398459
0.0,0.0,0.797207895660627,0.5296442687747036,0.7617315550765638,0.05314703577957691,0.04015168414008477,0.38194826637314255
0.0,0.0,0.8535900413145033,0.029074830843438062,0.06699896717409852,0.42008357273439545,0.01204550524202543,0.16840946615299945
0.0,0.0,0.2994356384845948,0.331814832183292,0.23557411648479948,0.055889266126926095,0.04338612536248048,0.10181618051733626
0.0,0.0,0.22876893581400373,0.12567830106518388,0.08442229107728232,0.6501697571167407,0.40040151684140085,0.27077600440286187
0.0,0.0,0.2481570491183539,0.3235747303543913,0.09672639094705644,0.03943588404283103,0.08666071826901629,0.1499724821133737
0.0,0.0,0.2121081197850566,0.07067729617471695,0.048991872109210105,0.8870462261687125,0.005130492973455275,0.07815079801871216
0.0,0.0,0.6279264439823941,0.08822938299725329,0.07517176343796309,0.12496735440062681,0.04751282623243364,0.1794166208035223
0.0,0.0,0.05805632813976723,0.07101225966369665,0.30001347164219316,0.5613737268216245,0.3224403301360696,0.11227297743533296
1.0,0.0,0.028893149353279506,0.6447377235881289,0.6934303291571242,0.004700966309741447,0.6666294891813518,0.3472757292239956
1.0,0.0,0.0153646747495477,0.6503651102029878,0.9959585073420449,0.28675894489422826,0.5441668525540932,0.7044578976334617
0.0,0.0,0.564091485971971,0.07818047832786225,0.11554178454353585,0.515800470096631,0.08186482266339506,0.9975233902036322
1.0,0.0,0.3214700402343855,0.53580759697193,0.8911042256051012,0.13632802298250196,0.7105732768235558,0.19124931205283435
0.0,0.0,0.4108497826263062,0.01359951765257587,0.05096771296421033,0.3252807521546096,0.03680571046174437,0.055310952118877266
0.0,0.0,0.12737288364431723,0.06545186574663361,0.04364812070591405,0.7149386262731784,0.021637296453267903,0.014584479911942764
0.0,0.0,0.056166122107309695,0.3317478394854961,0.07005253940455342,0.14298772525463568,0.016060673656033905,0.42570170610897085
0.0,0.0,0.013798504036940025,0.5538956253768339,0.30832098432798954,0.06581352833638027,0.01003792103502119,0.28536048431480465
0.0,1.0,0.9940863554127399,0.2003081664098613,0.06690915622614396,0.6237921128231915,0.02308721838054874,0.5011007154650522
0.0,1.0,0.024059622498852372,0.1104039659677095,0.08253626117023664,0.09388874379733612,0.08431853669417802,0.31645569620253167
0.0,1.0,0.01828099262819647,0.10417364507268706,0.009879204275001122,0.10929746670148865,0.01037251840285523,0.10346725371491469
0.0,1.0,0.7533281127642913,0.24747102565820323,0.3125870043558309,0.5816139984330113,0.06691947356680795,0.6879471656576774
0.0,1.0,0.3156644074204088,0.1515374824144168,0.11405990390228568,0.7599895534082006,0.030225295561008256,0.3869014859658778
1.0,1.0,0.4686900872195069,0.41167012795605273,0.4351789483137994,0.1655784800208932,0.40341289315190726,0.472757292239956
0.0,1.0,0.09081089838792428,0.18952234206471494,0.10903049081683057,0.12431444241316272,0.018291322774927506,0.3029719317556412
1.0,1.0,0.3303810115302568,0.4724994975547665,0.2798509138263954,0.1394620005223296,0.25931296007138077,0.5712713263621353
0.0,1.0,0.1929630329705938,0.14684799356870099,0.05563788225784722,0.20814834160355186,0.13640419362034353,0.03439735828288387
0.0,1.0,0.4389868495666027,0.036109064112011785,0.05806277785262023,0.1074693131365892,0.04929734552754852,0.0701706108970831
0.0,1.0,0.07304296168282343,0.1410196288604542,0.11850554582603619,0.062287803604074175,0.10729422261878208,0.4179966978536048
0.0,1.0,0.16253071584802745,0.22100891002880685,0.14630203421797117,0.32410551057717424,0.0233102832924381,0.1879471656576775
0.0,1.0,0.07655334431453027,0.20305486701949485,0.1942610804257039,0.497910681640115,0.09167967878652689,0.29086406164006606
1.0,0.5,0.10782275268004211,0.7401353252495478,0.5597916386007453,0.11452076260120136,0.6635065804149007,0.2030820033021464
0.0,0.5,0.5743526044338833,0.131171702284451,0.2939961381292379,0.1154348393836511,0.09011822440330138,0.5093560814529443
1.0,0.5,0.20481732508843464,0.1234005493401219,0.23490053437514033,0.051188299817184646,0.2459290653580192,0.06906989543203082
0.0,0.5,0.5153241703345665,0.08367387954712935,0.1634559252772913,0.39435884042831026,0.0788534463528887,0.24628508530544854
1.0,0.5,0.21837280263548728,0.2106250418704361,0.31357492478333104,0.1867328284147297,0.4136738790988178,0.1452944413869015
